t,state
8141,396.567
8142,396.529
8143,396.492
8144,396.454
8145,396.416
8146,396.379
8147,396.341
8148,396.303
8149,396.266
8150,396.228
8151,396.19
8152,396.153
8153,396.115
8154,396.078
8155,396.04
8156,396.002
8157,395.965
8158,395.927
8159,395.89
8160,395.852
8161,395.814
8162,395.777
8163,395.739
8164,395.702
8165,395.664
8166,395.627
8167,395.589
8168,395.551
8169,395.514
8170,395.476
8171,395.439
8172,395.401
8173,395.364
8174,395.326
8175,395.289
8176,395.251
8177,395.214
8178,395.176
8179,395.139
8180,395.101
8181,395.064
8182,395.026
8183,394.989
8184,394.951
8185,394.914
8186,394.876
8187,394.839
8188,394.801
8189,394.764
8190,394.726
8191,394.689
8192,394.651
8193,394.614
8194,394.576
8195,394.539
8196,394.501
8197,394.464
8198,394.426
8199,394.389
8200,394.352
8201,394.314
8202,394.277
8203,394.239
8204,394.202
8205,394.164
8206,394.127
8207,394.09
8208,394.052
8209,394.015
8210,393.977
8211,393.94
8212,393.903
8213,393.865
8214,393.828
8215,393.79
8216,393.753
8217,393.716
8218,393.678
8219,393.641
8220,393.604
8221,393.566
8222,393.529
8223,393.491
8224,393.454
8225,393.417
8226,393.379
8227,393.342
8228,393.305
8229,393.267
8230,393.23
8231,393.193
8232,393.155
8233,393.118
8234,393.081
8235,393.044
8236,393.006
8237,392.969
8238,392.932
8239,392.894
8240,392.857
8241,392.82
8242,392.782
8243,392.745
8244,392.708
8245,392.671
8246,392.633
8247,392.596
8248,392.559
8249,392.522
8250,392.484
8251,392.447
8252,392.41
8253,392.373
8254,392.335
8255,392.298
8256,392.261
8257,392.224
8258,392.186
8259,392.149
8260,392.112
8261,392.075
8262,392.038
8263,392
8264,391.963
8265,391.926
8266,391.889
8267,391.852
8268,391.814
8269,391.777
8270,391.74
8271,391.703
8272,391.666
8273,391.629
8274,391.591
8275,391.554
8276,391.517
8277,391.48
8278,391.443
8279,391.406
8280,391.369
8281,391.331
8282,391.294
8283,391.257
8284,391.22
8285,391.183
8286,391.146
8287,391.109
8288,391.072
8289,391.034
8290,390.997
8291,390.96
8292,390.923
8293,390.886
8294,390.849
8295,390.812
8296,390.775
8297,390.738
8298,390.701
8299,390.664
8300,390.627
8301,390.589
8302,390.552
8303,390.515
8304,390.478
8305,390.441
8306,390.404
8307,390.367
8308,390.33
8309,390.293
8310,390.256
8311,390.219
8312,390.182
8313,390.145
8314,390.108
8315,390.071
8316,390.034
8317,389.997
8318,389.96
8319,389.923
8320,389.886
8321,389.849
8322,389.812
8323,389.775
8324,389.738
8325,389.701
8326,389.664
8327,389.627
8328,389.59
8329,389.553
8330,389.516
8331,389.479
8332,389.442
8333,389.405
8334,389.368
8335,389.332
8336,389.295
8337,389.258
8338,389.221
8339,389.184
8340,389.147
8341,389.11
8342,389.073
8343,389.036
8344,388.999
8345,388.962
8346,388.925
8347,388.889
8348,388.852
8349,388.815
8350,388.778
8351,388.741
8352,388.704
8353,388.667
8354,388.63
8355,388.594
8356,388.557
8357,388.52
8358,388.483
8359,388.446
8360,388.409
8361,388.372
8362,388.336
8363,388.299
8364,388.262
8365,388.225
8366,388.188
8367,388.151
8368,388.115
8369,388.078
8370,388.041
8371,388.004
8372,387.967
8373,387.931
8374,387.894
8375,387.857
8376,387.82
8377,387.784
8378,387.747
8379,387.71
8380,387.673
8381,387.636
8382,387.6
8383,387.563
8384,387.526
8385,387.489
8386,387.453
8387,387.416
8388,387.379
8389,387.342
8390,387.306
8391,387.269
8392,387.232
8393,387.195
8394,387.159
8395,387.122
8396,387.085
8397,387.049
8398,387.012
8399,386.975
8400,386.939
8401,386.902
8402,386.865
8403,386.828
8404,386.792
8405,386.755
8406,386.718
8407,386.682
8408,386.645
8409,386.608
8410,386.572
8411,386.535
8412,386.498
8413,386.462
8414,386.425
8415,386.389
8416,386.352
8417,386.315
8418,386.279
8419,386.242
8420,386.205
8421,386.169
8422,386.132
8423,386.096
8424,386.059
8425,386.022
8426,385.986
8427,385.949
8428,385.912
8429,385.876
8430,385.839
8431,385.803
8432,385.766
8433,385.73
8434,385.693
8435,385.656
8436,385.62
8437,385.583
8438,385.547
8439,385.51
8440,385.474
8441,385.437
8442,385.401
8443,385.364
8444,385.327
8445,385.291
8446,385.254
8447,385.218
8448,385.181
8449,385.145
8450,385.108
8451,385.072
8452,385.035
8453,384.999
8454,384.962
8455,384.926
8456,384.889
8457,384.853
8458,384.816
8459,384.78
8460,384.743
8461,384.707
8462,384.67
8463,384.634
8464,384.598
8465,384.561
8466,384.525
8467,384.488
8468,384.452
8469,384.415
8470,384.379
8471,384.342
8472,384.306
8473,384.27
8474,384.233
8475,384.197
8476,384.16
8477,384.124
8478,384.087
8479,384.051
8480,384.015
8481,383.978
8482,383.942
8483,383.905
8484,383.869
8485,383.833
8486,383.796
8487,383.76
8488,383.723
8489,383.687
8490,383.651
8491,383.614
8492,383.578
8493,383.542
8494,383.505
8495,383.469
8496,383.433
8497,383.396
8498,383.36
8499,383.324
8500,383.287
8501,383.251
8502,383.215
8503,383.178
8504,383.142
8505,383.106
8506,383.069
8507,383.033
8508,382.997
8509,382.96
8510,382.924
8511,382.888
8512,382.852
8513,382.815
8514,382.779
8515,382.743
8516,382.706
8517,382.67
8518,382.634
8519,382.598
8520,382.561
8521,382.525
8522,382.489
8523,382.453
8524,382.416
8525,382.38
8526,382.344
8527,382.308
8528,382.271
8529,382.235
8530,382.199
8531,382.163
8532,382.127
8533,382.09
8534,382.054
8535,382.018
8536,381.982
8537,381.946
8538,381.909
8539,381.873
8540,381.837
8541,381.801
8542,381.765
8543,381.728
8544,381.692
8545,381.656
8546,381.62
8547,381.584
8548,381.548
8549,381.511
8550,381.475
8551,381.439
8552,381.403
8553,381.367
8554,381.331
8555,381.295
8556,381.258
8557,381.222
8558,381.186
8559,381.15
8560,381.114
8561,381.078
8562,381.042
8563,381.006
8564,380.97
8565,380.933
8566,380.897
8567,380.861
8568,380.825
8569,380.789
8570,380.753
8571,380.717
8572,380.681
8573,380.645
8574,380.609
8575,380.573
8576,380.537
8577,380.501
8578,380.464
8579,380.428
8580,380.392
8581,380.356
8582,380.32
8583,380.284
8584,380.248
8585,380.212
8586,380.176
8587,380.14
8588,380.104
8589,380.068
8590,380.032
8591,379.996
8592,379.96
8593,379.924
8594,379.888
8595,379.852
8596,379.816
8597,379.78
8598,379.744
8599,379.708
8600,379.672
8601,379.636
8602,379.6
8603,379.564
8604,379.528
8605,379.493
8606,379.457
8607,379.421
8608,379.385
8609,379.349
8610,379.313
8611,379.277
8612,379.241
8613,379.205
8614,379.169
8615,379.133
8616,379.097
8617,379.061
8618,379.025
8619,378.99
8620,378.954
8621,378.918
8622,378.882
8623,378.846
8624,378.81
8625,378.774
8626,378.738
8627,378.702
8628,378.667
8629,378.631
8630,378.595
8631,378.559
8632,378.523
8633,378.487
8634,378.451
8635,378.416
8636,378.38
8637,378.344
8638,378.308
8639,378.272
8640,378.236
8641,378.201
8642,378.165
8643,378.129
8644,378.093
8645,378.057
8646,378.022
8647,377.986
8648,377.95
8649,377.914
8650,377.878
8651,377.843
8652,377.807
8653,377.771
8654,377.735
8655,377.699
8656,377.664
8657,377.628
8658,377.592
8659,377.556
8660,377.521
8661,377.485
8662,377.449
8663,377.413
8664,377.378
8665,377.342
8666,377.306
8667,377.27
8668,377.235
8669,377.199
8670,377.163
8671,377.128
8672,377.092
8673,377.056
8674,377.02
8675,376.985
8676,376.949
8677,376.913
8678,376.878
8679,376.842
8680,376.806
8681,376.771
8682,376.735
8683,376.699
8684,376.664
8685,376.628
8686,376.592
8687,376.557
8688,376.521
8689,376.485
8690,376.45
8691,376.414
8692,376.378
8693,376.343
8694,376.307
8695,376.271
8696,376.236
8697,376.2
8698,376.165
8699,376.129
8700,376.093
8701,376.058
8702,376.022
8703,375.987
8704,375.951
8705,375.915
8706,375.88
8707,375.844
8708,375.809
8709,375.773
8710,375.737
8711,375.702
8712,375.666
8713,375.631
8714,375.595
8715,375.56
8716,375.524
8717,375.488
8718,375.453
8719,375.417
8720,375.382
8721,375.346
8722,375.311
8723,375.275
8724,375.24
8725,375.204
8726,375.169
8727,375.133
8728,375.098
8729,375.062
8730,375.027
8731,374.991
8732,374.956
8733,374.92
8734,374.885
8735,374.849
8736,374.814
8737,374.778
8738,374.743
8739,374.707
8740,374.672
8741,374.636
8742,374.601
8743,374.565
8744,374.53
8745,374.494
8746,374.459
8747,374.424
8748,374.388
8749,374.353
8750,374.317
8751,374.282
8752,374.246
8753,374.211
8754,374.176
8755,374.14
8756,374.105
8757,374.069
8758,374.034
8759,373.998
8760,373.963
8761,373.928
8762,373.892
8763,373.857
8764,373.821
8765,373.786
8766,373.751
8767,373.715
8768,373.68
8769,373.645
8770,373.609
8771,373.574
8772,373.539
8773,373.503
8774,373.468
8775,373.432
8776,373.397
8777,373.362
8778,373.326
8779,373.291
8780,373.256
8781,373.22
8782,373.185
8783,373.15
8784,373.115
8785,373.079
8786,373.044
8787,373.009
8788,372.973
8789,372.938
8790,372.903
8791,372.867
8792,372.832
8793,372.797
8794,372.762
8795,372.726
8796,372.691
8797,372.656
8798,372.62
8799,372.585
8800,372.55
8801,372.515
8802,372.479
8803,372.444
8804,372.409
8805,372.374
8806,372.338
8807,372.303
8808,372.268
8809,372.233
8810,372.198
8811,372.162
8812,372.127
8813,372.092
8814,372.057
8815,372.022
8816,371.986
8817,371.951
8818,371.916
8819,371.881
8820,371.846
8821,371.81
8822,371.775
8823,371.74
8824,371.705
8825,371.67
8826,371.634
8827,371.599
8828,371.564
8829,371.529
8830,371.494
8831,371.459
8832,371.424
8833,371.388
8834,371.353
8835,371.318
8836,371.283
8837,371.248
8838,371.213
8839,371.178
8840,371.143
8841,371.107
8842,371.072
8843,371.037
8844,371.002
8845,370.967
8846,370.932
8847,370.897
8848,370.862
8849,370.827
8850,370.792
8851,370.756
8852,370.721
8853,370.686
8854,370.651
8855,370.616
8856,370.581
8857,370.546
8858,370.511
8859,370.476
8860,370.441
8861,370.406
8862,370.371
8863,370.336
8864,370.301
8865,370.266
8866,370.231
8867,370.196
8868,370.161
8869,370.126
8870,370.091
8871,370.056
8872,370.021
8873,369.986
8874,369.951
8875,369.916
8876,369.881
8877,369.846
8878,369.811
8879,369.776
8880,369.741
8881,369.706
8882,369.671
8883,369.636
8884,369.601
8885,369.566
8886,369.531
8887,369.496
8888,369.461
8889,369.426
8890,369.391
8891,369.356
8892,369.321
8893,369.286
8894,369.251
8895,369.216
8896,369.182
8897,369.147
8898,369.112
8899,369.077
8900,369.042
8901,369.007
8902,368.972
8903,368.937
8904,368.902
8905,368.867
8906,368.832
8907,368.798
8908,368.763
8909,368.728
8910,368.693
8911,368.658
8912,368.623
8913,368.588
8914,368.554
8915,368.519
8916,368.484
8917,368.449
8918,368.414
8919,368.379
8920,368.344
8921,368.31
8922,368.275
8923,368.24
8924,368.205
8925,368.17
8926,368.135
8927,368.101
8928,368.066
8929,368.031
8930,367.996
8931,367.961
8932,367.927
8933,367.892
8934,367.857
8935,367.822
8936,367.788
8937,367.753
8938,367.718
8939,367.683
8940,367.648
8941,367.614
8942,367.579
8943,367.544
8944,367.509
8945,367.475
8946,367.44
8947,367.405
8948,367.37
8949,367.336
8950,367.301
8951,367.266
8952,367.231
8953,367.197
8954,367.162
8955,367.127
8956,367.093
8957,367.058
8958,367.023
8959,366.988
8960,366.954
8961,366.919
8962,366.884
8963,366.85
8964,366.815
8965,366.78
8966,366.746
8967,366.711
8968,366.676
8969,366.642
8970,366.607
8971,366.572
8972,366.538
8973,366.503
8974,366.468
8975,366.434
8976,366.399
8977,366.364
8978,366.33
8979,366.295
8980,366.261
8981,366.226
8982,366.191
8983,366.157
8984,366.122
8985,366.087
8986,366.053
8987,366.018
8988,365.984
8989,365.949
8990,365.914
8991,365.88
8992,365.845
8993,365.811
8994,365.776
8995,365.741
8996,365.707
8997,365.672
8998,365.638
8999,365.603
9000,365.569
9001,365.534
9002,365.5
9003,365.465
9004,365.43
9005,365.396
9006,365.361
9007,365.327
9008,365.292
9009,365.258
9010,365.223
9011,365.189
9012,365.154
9013,365.12
9014,365.085
9015,365.051
9016,365.016
9017,364.982
9018,364.947
9019,364.913
9020,364.878
9021,364.844
9022,364.809
9023,364.775
9024,364.74
9025,364.706
9026,364.671
9027,364.637
9028,364.602
9029,364.568
9030,364.533
9031,364.499
9032,364.465
9033,364.43
9034,364.396
9035,364.361
9036,364.327
9037,364.292
9038,364.258
9039,364.223
9040,364.189
9041,364.155
9042,364.12
9043,364.086
9044,364.051
9045,364.017
9046,363.983
9047,363.948
9048,363.914
9049,363.879
9050,363.845
9051,363.811
9052,363.776
9053,363.742
9054,363.708
9055,363.673
9056,363.639
9057,363.604
9058,363.57
9059,363.536
9060,363.501
9061,363.467
9062,363.433
9063,363.398
9064,363.364
9065,363.33
9066,363.295
9067,363.261
9068,363.227
9069,363.192
9070,363.158
9071,363.124
9072,363.089
9073,363.055
9074,363.021
9075,362.986
9076,362.952
9077,362.918
9078,362.884
9079,362.849
9080,362.815
9081,362.781
9082,362.746
9083,362.712
9084,362.678
9085,362.644
9086,362.609
9087,362.575
9088,362.541
9089,362.507
9090,362.472
9091,362.438
9092,362.404
9093,362.37
9094,362.335
9095,362.301
9096,362.267
9097,362.233
9098,362.198
9099,362.164
9100,362.13
9101,362.096
9102,362.062
9103,362.027
9104,361.993
9105,361.959
9106,361.925
9107,361.891
9108,361.856
9109,361.822
9110,361.788
9111,361.754
9112,361.72
9113,361.686
9114,361.651
9115,361.617
9116,361.583
9117,361.549
9118,361.515
9119,361.481
9120,361.446
9121,361.412
9122,361.378
9123,361.344
9124,361.31
9125,361.276
9126,361.242
9127,361.207
9128,361.173
9129,361.139
9130,361.105
9131,361.071
9132,361.037
9133,361.003
9134,360.969
9135,360.935
9136,360.901
9137,360.866
9138,360.832
9139,360.798
9140,360.764
9141,360.73
9142,360.696
9143,360.662
9144,360.628
9145,360.594
9146,360.56
9147,360.526
9148,360.492
9149,360.458
9150,360.424
9151,360.39
9152,360.355
9153,360.321
9154,360.287
9155,360.253
9156,360.219
9157,360.185
9158,360.151
9159,360.117
9160,360.083
9161,360.049
9162,360.015
9163,359.981
9164,359.947
9165,359.913
9166,359.879
9167,359.845
9168,359.811
9169,359.777
9170,359.743
9171,359.709
9172,359.675
9173,359.641
9174,359.607
9175,359.574
9176,359.54
9177,359.506
9178,359.472
9179,359.438
9180,359.404
9181,359.37
9182,359.336
9183,359.302
9184,359.268
9185,359.234
9186,359.2
9187,359.166
9188,359.132
9189,359.098
9190,359.065
9191,359.031
9192,358.997
9193,358.963
9194,358.929
9195,358.895
9196,358.861
9197,358.827
9198,358.793
9199,358.759
9200,358.726
9201,358.692
9202,358.658
9203,358.624
9204,358.59
9205,358.556
9206,358.522
9207,358.489
9208,358.455
9209,358.421
9210,358.387
9211,358.353
9212,358.319
9213,358.286
9214,358.252
9215,358.218
9216,358.184
9217,358.15
9218,358.116
9219,358.083
9220,358.049
9221,358.015
9222,357.981
9223,357.947
9224,357.914
9225,357.88
9226,357.846
9227,357.812
9228,357.778
9229,357.745
9230,357.711
9231,357.677
9232,357.643
9233,357.61
9234,357.576
9235,357.542
9236,357.508
9237,357.475
9238,357.441
9239,357.407
9240,357.373
9241,357.34
9242,357.306
9243,357.272
9244,357.238
9245,357.205
9246,357.171
9247,357.137
9248,357.104
9249,357.07
9250,357.036
9251,357.002
9252,356.969
9253,356.935
9254,356.901
9255,356.868
9256,356.834
9257,356.8
9258,356.767
9259,356.733
9260,356.699
9261,356.666
9262,356.632
9263,356.598
9264,356.565
9265,356.531
9266,356.497
9267,356.464
9268,356.43
9269,356.396
9270,356.363
9271,356.329
9272,356.295
9273,356.262
9274,356.228
9275,356.195
9276,356.161
9277,356.127
9278,356.094
9279,356.06
9280,356.026
9281,355.993
9282,355.959
9283,355.926
9284,355.892
9285,355.858
9286,355.825
9287,355.791
9288,355.758
9289,355.724
9290,355.691
9291,355.657
9292,355.623
9293,355.59
9294,355.556
9295,355.523
9296,355.489
9297,355.456
9298,355.422
9299,355.389
9300,355.355
9301,355.322
9302,355.288
9303,355.254
9304,355.221
9305,355.187
9306,355.154
9307,355.12
9308,355.087
9309,355.053
9310,355.02
9311,354.986
9312,354.953
9313,354.919
9314,354.886
9315,354.852
9316,354.819
9317,354.785
9318,354.752
9319,354.718
9320,354.685
9321,354.652
9322,354.618
9323,354.585
9324,354.551
9325,354.518
9326,354.484
9327,354.451
9328,354.417
9329,354.384
9330,354.35
9331,354.317
9332,354.284
9333,354.25
9334,354.217
9335,354.183
9336,354.15
9337,354.116
9338,354.083
9339,354.05
9340,354.016
9341,353.983
9342,353.949
9343,353.916
9344,353.883
9345,353.849
9346,353.816
9347,353.783
9348,353.749
9349,353.716
9350,353.682
9351,353.649
9352,353.616
9353,353.582
9354,353.549
9355,353.516
9356,353.482
9357,353.449
9358,353.416
9359,353.382
9360,353.349
9361,353.316
9362,353.282
9363,353.249
9364,353.216
9365,353.182
9366,353.149
9367,353.116
9368,353.082
9369,353.049
9370,353.016
9371,352.982
9372,352.949
9373,352.916
9374,352.882
9375,352.849
9376,352.816
9377,352.783
9378,352.749
9379,352.716
9380,352.683
9381,352.65
9382,352.616
9383,352.583
9384,352.55
9385,352.516
9386,352.483
9387,352.45
9388,352.417
9389,352.383
9390,352.35
9391,352.317
9392,352.284
9393,352.251
9394,352.217
9395,352.184
9396,352.151
9397,352.118
9398,352.084
9399,352.051
9400,352.018
9401,351.985
9402,351.952
9403,351.918
9404,351.885
9405,351.852
9406,351.819
9407,351.786
9408,351.753
9409,351.719
9410,351.686
9411,351.653
9412,351.62
9413,351.587
9414,351.554
9415,351.52
9416,351.487
9417,351.454
9418,351.421
9419,351.388
9420,351.355
9421,351.322
9422,351.288
9423,351.255
9424,351.222
9425,351.189
9426,351.156
9427,351.123
9428,351.09
9429,351.057
9430,351.023
9431,350.99
9432,350.957
9433,350.924
9434,350.891
9435,350.858
9436,350.825
9437,350.792
9438,350.759
9439,350.726
9440,350.693
9441,350.659
9442,350.626
9443,350.593
9444,350.56
9445,350.527
9446,350.494
9447,350.461
9448,350.428
9449,350.395
9450,350.362
9451,350.329
9452,350.296
9453,350.263
9454,350.23
9455,350.197
9456,350.164
9457,350.131
9458,350.098
9459,350.065
9460,350.032
9461,349.999
9462,349.966
9463,349.933
9464,349.9
9465,349.867
9466,349.834
9467,349.801
9468,349.768
9469,349.735
9470,349.702
9471,349.669
9472,349.636
9473,349.603
9474,349.57
9475,349.537
9476,349.504
9477,349.471
9478,349.438
9479,349.405
9480,349.372
9481,349.339
9482,349.307
9483,349.274
9484,349.241
9485,349.208
9486,349.175
9487,349.142
9488,349.109
9489,349.076
9490,349.043
9491,349.01
9492,348.977
9493,348.944
9494,348.912
9495,348.879
9496,348.846
9497,348.813
9498,348.78
9499,348.747
9500,348.714
9501,348.681
9502,348.649
9503,348.616
9504,348.583
9505,348.55
9506,348.517
9507,348.484
9508,348.451
9509,348.419
9510,348.386
9511,348.353
9512,348.32
9513,348.287
9514,348.254
9515,348.222
9516,348.189
9517,348.156
9518,348.123
9519,348.09
9520,348.057
9521,348.025
9522,347.992
9523,347.959
9524,347.926
9525,347.893
9526,347.861
9527,347.828
9528,347.795
9529,347.762
9530,347.73
9531,347.697
9532,347.664
9533,347.631
9534,347.598
9535,347.566
9536,347.533
9537,347.5
9538,347.467
9539,347.435
9540,347.402
9541,347.369
9542,347.336
9543,347.304
9544,347.271
9545,347.238
9546,347.206
9547,347.173
9548,347.14
9549,347.107
9550,347.075
9551,347.042
9552,347.009
9553,346.977
9554,346.944
9555,346.911
9556,346.879
9557,346.846
9558,346.813
9559,346.78
9560,346.748
9561,346.715
9562,346.682
9563,346.65
9564,346.617
9565,346.584
9566,346.552
9567,346.519
9568,346.486
9569,346.454
9570,346.421
9571,346.389
9572,346.356
9573,346.323
9574,346.291
9575,346.258
9576,346.225
9577,346.193
9578,346.16
9579,346.128
9580,346.095
9581,346.062
9582,346.03
9583,345.997
9584,345.964
9585,345.932
9586,345.899
9587,345.867
9588,345.834
9589,345.802
9590,345.769
9591,345.736
9592,345.704
9593,345.671
9594,345.639
9595,345.606
9596,345.574
9597,345.541
9598,345.508
9599,345.476
9600,345.443
9601,345.411
9602,345.378
9603,345.346
9604,345.313
9605,345.281
9606,345.248
9607,345.216
9608,345.183
9609,345.151
9610,345.118
9611,345.086
9612,345.053
9613,345.021
9614,344.988
9615,344.956
9616,344.923
9617,344.891
9618,344.858
9619,344.826
9620,344.793
9621,344.761
9622,344.728
9623,344.696
9624,344.663
9625,344.631
9626,344.598
9627,344.566
9628,344.533
9629,344.501
9630,344.468
9631,344.436
9632,344.404
9633,344.371
9634,344.339
9635,344.306
9636,344.274
9637,344.241
9638,344.209
9639,344.177
9640,344.144
9641,344.112
9642,344.079
9643,344.047
9644,344.014
9645,343.982
9646,343.95
9647,343.917
9648,343.885
9649,343.852
9650,343.82
9651,343.788
9652,343.755
9653,343.723
9654,343.691
9655,343.658
9656,343.626
9657,343.593
9658,343.561
9659,343.529
9660,343.496
9661,343.464
9662,343.432
9663,343.399
9664,343.367
9665,343.335
9666,343.302
9667,343.27
9668,343.238
9669,343.205
9670,343.173
9671,343.141
9672,343.108
9673,343.076
9674,343.044
9675,343.012
9676,342.979
9677,342.947
9678,342.915
9679,342.882
9680,342.85
9681,342.818
9682,342.785
9683,342.753
9684,342.721
9685,342.689
9686,342.656
9687,342.624
9688,342.592
9689,342.56
9690,342.527
9691,342.495
9692,342.463
9693,342.431
9694,342.398
9695,342.366
9696,342.334
9697,342.302
9698,342.269
9699,342.237
9700,342.205
9701,342.173
9702,342.141
9703,342.108
9704,342.076
9705,342.044
9706,342.012
9707,341.979
9708,341.947
9709,341.915
9710,341.883
9711,341.851
9712,341.819
9713,341.786
9714,341.754
9715,341.722
9716,341.69
9717,341.658
9718,341.625
9719,341.593
9720,341.561
9721,341.529
9722,341.497
9723,341.465
9724,341.433
9725,341.4
9726,341.368
9727,341.336
9728,341.304
9729,341.272
9730,341.24
9731,341.208
9732,341.175
9733,341.143
9734,341.111
9735,341.079
9736,341.047
9737,341.015
9738,340.983
9739,340.951
9740,340.919
9741,340.887
9742,340.854
9743,340.822
9744,340.79
9745,340.758
9746,340.726
9747,340.694
9748,340.662
9749,340.63
9750,340.598
9751,340.566
9752,340.534
9753,340.502
9754,340.47
9755,340.438
9756,340.406
9757,340.374
9758,340.341
9759,340.309
9760,340.277
9761,340.245
9762,340.213
9763,340.181
9764,340.149
9765,340.117
9766,340.085
9767,340.053
9768,340.021
9769,339.989
9770,339.957
9771,339.925
9772,339.893
9773,339.861
9774,339.829
9775,339.797
9776,339.765
9777,339.733
9778,339.701
9779,339.669
9780,339.637
9781,339.606
9782,339.574
9783,339.542
9784,339.51
9785,339.478
9786,339.446
9787,339.414
9788,339.382
9789,339.35
9790,339.318
9791,339.286
9792,339.254
9793,339.222
9794,339.19
9795,339.158
9796,339.126
9797,339.095
9798,339.063
9799,339.031
9800,338.999
9801,338.967
9802,338.935
9803,338.903
9804,338.871
9805,338.839
9806,338.807
9807,338.776
9808,338.744
9809,338.712
9810,338.68
9811,338.648
9812,338.616
9813,338.584
9814,338.552
9815,338.521
9816,338.489
9817,338.457
9818,338.425
9819,338.393
9820,338.361
9821,338.33
9822,338.298
9823,338.266
9824,338.234
9825,338.202
9826,338.17
9827,338.139
9828,338.107
9829,338.075
9830,338.043
9831,338.011
9832,337.98
9833,337.948
9834,337.916
9835,337.884
9836,337.852
9837,337.821
9838,337.789
9839,337.757
9840,337.725
9841,337.694
9842,337.662
9843,337.63
9844,337.598
9845,337.566
9846,337.535
9847,337.503
9848,337.471
9849,337.439
9850,337.408
9851,337.376
9852,337.344
9853,337.312
9854,337.281
9855,337.249
9856,337.217
9857,337.186
9858,337.154
9859,337.122
9860,337.09
9861,337.059
9862,337.027
9863,336.995
9864,336.964
9865,336.932
9866,336.9
9867,336.869
9868,336.837
9869,336.805
9870,336.773
9871,336.742
9872,336.71
9873,336.678
9874,336.647
9875,336.615
9876,336.583
9877,336.552
9878,336.52
9879,336.489
9880,336.457
9881,336.425
9882,336.394
9883,336.362
9884,336.33
9885,336.299
9886,336.267
9887,336.235
9888,336.204
9889,336.172
9890,336.141
9891,336.109
9892,336.077
9893,336.046
9894,336.014
9895,335.983
9896,335.951
9897,335.919
9898,335.888
9899,335.856
9900,335.825
9901,335.793
9902,335.761
9903,335.73
9904,335.698
9905,335.667
9906,335.635
9907,335.604
9908,335.572
9909,335.54
9910,335.509
9911,335.477
9912,335.446
9913,335.414
9914,335.383
9915,335.351
9916,335.32
9917,335.288
9918,335.257
9919,335.225
9920,335.194
9921,335.162
9922,335.13
9923,335.099
9924,335.067
9925,335.036
9926,335.004
9927,334.973
9928,334.941
9929,334.91
9930,334.878
9931,334.847
9932,334.815
9933,334.784
9934,334.753
9935,334.721
9936,334.69
9937,334.658
9938,334.627
9939,334.595
9940,334.564
9941,334.532
9942,334.501
9943,334.469
9944,334.438
9945,334.406
9946,334.375
9947,334.344
9948,334.312
9949,334.281
9950,334.249
9951,334.218
9952,334.186
9953,334.155
9954,334.124
9955,334.092
9956,334.061
9957,334.029
9958,333.998
9959,333.967
9960,333.935
9961,333.904
9962,333.872
9963,333.841
9964,333.81
9965,333.778
9966,333.747
9967,333.715
9968,333.684
9969,333.653
9970,333.621
9971,333.59
9972,333.559
9973,333.527
9974,333.496
9975,333.465
9976,333.433
9977,333.402
9978,333.371
9979,333.339
9980,333.308
9981,333.277
9982,333.245
9983,333.214
9984,333.183
9985,333.151
9986,333.12
9987,333.089
9988,333.057
9989,333.026
9990,332.995
9991,332.963
9992,332.932
9993,332.901
9994,332.87
9995,332.838
9996,332.807
9997,332.776
9998,332.744
9999,332.713
